,,,,,,,-3.160877242,-0.897571314,0.282852189,2.721633692,3.380947839,2.947118175,2.482990046,3.350825223,2.773414495,1.460212119,1.972587112,0.79577675,0.968098018,-0.364290467,0.759255986,1.310501814,1.011141525,0.624604699,1.320928818,1.301860586,0.055254238,-0.408298706,-0.443680905,-0.442937096,-1.727713673,-1.855239557,-0.332820957,0.14388403,0.751095141,1.261697276,1.59037416
,,,,,,,,,-0.921365681,0.633301553,2.798325912,2.706953729,3.424100219,2.397864663,2.424765831,3.076896896,1.229888503,1.114844332,1.356085248,1.210603652,-0.341231276,0.484566357,0.877226267,0.611187499,0.828622797,1.42211951,-0.013113768,0.840459634,-0.471141567,-0.385107468,-0.130221255,-0.89057299,-1.552664951,-0.477312071,0.112307562,0.645375865,1.124898751
,,,,,,,,,,,0.468718132,2.345947805,2.453050007,3.113401758,3.336887185,2.439262816,2.714538805,1.769951271,1.076500171,1.140969807,1.730853499,1.086124294,1.194824924,0.815152272,0.585782873,1.256138644,1.156023654,0.314882346,-0.13171834,-0.833706309,-0.056278559,-0.320978305,-0.665835621,-0.970418664,-0.448693135,0.061686283,
,,,,,,,,,,,,-0.940273244,1.070985202,1.896440577,1.853080873,2.539962524,2.215047488,1.998610858,0.211501844,0.211664385,0.59214272,0.951812237,1.432752494,1.066353845,0.903643853,0.556191656,0.402930352,1.015438637,0.051258796,0.209033176,-0.349758658,-0.204199283,-0.36518475,-0.538749444,-0.674925434,,
,,,,,,,,,,,,,,-0.900637773,-0.153238711,1.688203424,1.550990356,1.712480566,1.410985527,0.611787132,0.16101797,0.263669811,0.661257551,1.354856417,0.950861463,0.257832591,0.733270464,0.93815012,-0.105705167,0.227259577,0.651587902,0.043333338,-0.144794425,-0.29921355,,,
,,,,,,,,,,,,,,,,-2.097204758,0.546609157,0.387000436,0.29665989,-0.015055885,0.948606013,-0.06478588,-0.112465043,0.459014426,2.084992425,1.926878171,1.163901359,0.945510599,0.670990449,0.400004327,0.089566881,0.278822856,0.152096649,,,,
,,,,,,,,,,,,,,,,,-4.02837806,-2.121680785,-1.502232276,-1.092900495,0.170467771,0.691883302,0.389352383,1.248833324,1.162122287,1.548127627,2.071160023,1.394558765,1.066500836,-0.181681623,-0.692851081,-0.407441724,,,,,
,,,,,,,,,,,,,,,,,,,-5.092229188,-3.572835666,-1.540843655,0.168914901,0.473668414,0.280557554,1.234603236,1.060653621,1.593780825,1.969671668,2.013333665,0.505015223,-0.275779177,,,,,,
,,,,,,,,,,,,,,,,,,,,,-5.047761724,-3.329712639,-1.876175352,-0.544861258,0.421730043,1.311144933,2.569469501,1.529501089,2.061716931,1.015394344,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-7.681873768,-6.174855712,-3.94410233,-2.553106866,-1.263313711,-0.884922041,0.891555529,0.081906452,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-8.812342147,-6.999665161,-4.854724852,-3.744015526,-2.379383798,-0.683851067,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,-8.532949961,-6.408418971,-5.908199521,,,,,,,,,
